id,name,owner,repository,repository_url,homepage_url,primary_category,project_type,official_status,score,stars,forks,open_issues,primary_language,license,checked_at
Aider-AI/aider,aider,Aider-AI,Aider-AI/aider,https://github.com/Aider-AI/aider,https://aider.chat/,C.13,application,unclear,68.5,47147,4708,1718,Python,Apache-2.0,2026-07-07T17:40:06.481004+00:00
esengine/DeepSeek-Reasonix,DeepSeek-Reasonix,esengine,esengine/DeepSeek-Reasonix,https://github.com/esengine/DeepSeek-Reasonix,,C.13,application,community,68.4,26318,1636,0,Go,,2026-07-07T18:45:29.195112+00:00
Mintplex-Labs/anything-llm,anything-llm,Mintplex-Labs,Mintplex-Labs/anything-llm,https://github.com/Mintplex-Labs/anything-llm,,G.44,application,community,68.4,62756,6859,0,JavaScript,,2026-07-07T18:45:29.195112+00:00
HKUDS/Vibe-Trading,Vibe-Trading,HKUDS,HKUDS/Vibe-Trading,https://github.com/HKUDS/Vibe-Trading,,B.9,framework,community,68.4,18435,3057,0,Python,,2026-07-07T18:45:29.195112+00:00
pingcap/tidb,tidb,pingcap,pingcap/tidb,https://github.com/pingcap/tidb,,F.37,library,community,68.4,40263,6219,0,Go,,2026-07-07T18:45:29.195112+00:00
tldraw/tldraw,tldraw,tldraw,tldraw/tldraw,https://github.com/tldraw/tldraw,,J.77,framework,community,68.3,48608,3361,0,TypeScript,,2026-07-07T18:45:29.195112+00:00
huggingface/pytorch-image-models,pytorch-image-models,huggingface,huggingface/pytorch-image-models,https://github.com/huggingface/pytorch-image-models,,I.67,framework,community,68.3,36961,5168,0,Python,,2026-07-07T18:45:29.195112+00:00
RightNow-AI/openfang,openfang,RightNow-AI,RightNow-AI/openfang,https://github.com/RightNow-AI/openfang,,B.6,framework,community,68.2,17979,2277,0,Rust,,2026-07-07T18:45:29.195112+00:00
CopilotKit/CopilotKit,CopilotKit,CopilotKit,CopilotKit/CopilotKit,https://github.com/CopilotKit/CopilotKit,,C.15,IDE extension,community,68.2,35824,4438,0,TypeScript,,2026-07-07T18:45:29.195112+00:00
addyosmani/agent-skills,agent-skills,addyosmani,addyosmani/agent-skills,https://github.com/addyosmani/agent-skills,,E.35,library,community,68.1,71845,7782,0,JavaScript,,2026-07-07T18:45:29.195112+00:00
666ghj/MiroFish,MiroFish,666ghj,666ghj/MiroFish,https://github.com/666ghj/MiroFish,,F.39,library,community,68.1,68064,10607,0,Python,,2026-07-07T18:45:29.195112+00:00
trycua/cua,cua,trycua,trycua/cua,https://github.com/trycua/cua,,G.44,application,community,68.0,19431,1277,0,HTML,,2026-07-07T18:45:29.195112+00:00
OpenBB-finance/OpenBB,OpenBB,OpenBB-finance,OpenBB-finance/OpenBB,https://github.com/OpenBB-finance/OpenBB,,B.6,framework,community,68.0,70260,7110,0,Python,,2026-07-07T18:45:29.195112+00:00
github/github-mcp-server,github-mcp-server,github,github/github-mcp-server,https://github.com/github/github-mcp-server,,D.20,MCP server,community,68.0,31270,4520,0,Go,,2026-07-07T18:45:29.195112+00:00
tadata-org/fastapi_mcp,fastapi_mcp,tadata-org,tadata-org/fastapi_mcp,https://github.com/tadata-org/fastapi_mcp,,D.20,MCP server,community,67.9,11937,952,0,Python,,2026-07-07T18:45:29.195112+00:00
openai/swarm,swarm,openai,openai/swarm,https://github.com/openai/swarm,,J.81,framework,community,67.9,21770,2319,0,Python,,2026-07-07T18:45:29.195112+00:00
gsd-build/get-shit-done,get-shit-done,gsd-build,gsd-build/get-shit-done,https://github.com/gsd-build/get-shit-done,,C.13,framework,community,67.8,64697,5477,0,JavaScript,,2026-07-07T18:45:29.195112+00:00
K-Dense-AI/scientific-agent-skills,scientific-agent-skills,K-Dense-AI,K-Dense-AI/scientific-agent-skills,https://github.com/K-Dense-AI/scientific-agent-skills,,E.35,library,community,67.8,30397,3060,0,Python,,2026-07-07T18:45:29.195112+00:00
open-multi-agent/open-multi-agent,open-multi-agent,open-multi-agent,open-multi-agent/open-multi-agent,https://github.com/open-multi-agent/open-multi-agent,,B.6,framework,community,67.8,6530,2409,0,TypeScript,,2026-07-07T18:45:29.195112+00:00
airbytehq/airbyte,airbyte,airbytehq,airbytehq/airbyte,https://github.com/airbytehq/airbyte,,F.43,framework,community,67.8,21589,5249,0,Python,,2026-07-07T18:45:29.195112+00:00
nexu-io/open-design,open-design,nexu-io,nexu-io/open-design,https://github.com/nexu-io/open-design,,E.35,library,community,67.7,75926,8655,0,TypeScript,,2026-07-07T18:45:29.195112+00:00
topoteretes/cognee,cognee,topoteretes,topoteretes/cognee,https://github.com/topoteretes/cognee,,F.39,library,community,67.7,27303,2538,0,Python,,2026-07-07T18:45:29.195112+00:00
supermemoryai/supermemory,supermemory,supermemoryai,supermemoryai/supermemory,https://github.com/supermemoryai/supermemory,,F.37,library,community,67.7,28243,2443,0,TypeScript,,2026-07-07T18:45:29.195112+00:00
Fosowl/agenticSeek,agenticSeek,Fosowl,Fosowl/agenticSeek,https://github.com/Fosowl/agenticSeek,,B.6,framework,community,67.7,26610,2985,0,Python,,2026-07-07T18:45:29.195112+00:00
Fission-AI/OpenSpec,OpenSpec,Fission-AI,Fission-AI/OpenSpec,https://github.com/Fission-AI/OpenSpec,,E.34,framework,community,67.6,59187,4114,0,TypeScript,,2026-07-07T18:45:29.195112+00:00
googleworkspace/cli,cli,googleworkspace,googleworkspace/cli,https://github.com/googleworkspace/cli,,E.35,library,community,67.6,29486,1698,0,Rust,,2026-07-07T18:45:29.195112+00:00
huggingface/datasets,datasets,huggingface,huggingface/datasets,https://github.com/huggingface/datasets,,J.81,framework,community,67.6,21692,3287,0,Python,,2026-07-07T18:45:29.195112+00:00
firerpa/lamda,lamda,firerpa,firerpa/lamda,https://github.com/firerpa/lamda,,D.20,MCP server,community,67.6,7858,1045,0,Python,,2026-07-07T18:45:29.195112+00:00
The-Pocket/PocketFlow,PocketFlow,The-Pocket,The-Pocket/PocketFlow,https://github.com/The-Pocket/PocketFlow,,B.6,framework,community,67.5,10941,1183,0,Python,,2026-07-07T18:45:29.195112+00:00
x1xhlol/system-prompts-and-models-of-ai-tools,system-prompts-and-models-of-ai-tools,x1xhlol,x1xhlol/system-prompts-and-models-of-ai-tools,https://github.com/x1xhlol/system-prompts-and-models-of-ai-tools,,E.31,template,community,67.5,141649,34799,0,,,2026-07-07T18:45:29.195112+00:00
VoltAgent/awesome-design-md,awesome-design-md,VoltAgent,VoltAgent/awesome-design-md,https://github.com/VoltAgent/awesome-design-md,,C.13,template,community,67.5,96634,11342,0,,,2026-07-07T18:45:29.195112+00:00
coze-dev/coze-studio,coze-studio,coze-dev,coze-dev/coze-studio,https://github.com/coze-dev/coze-studio,,B.8,framework,community,67.5,21124,3071,0,TypeScript,,2026-07-07T18:45:29.195112+00:00
ultraworkers/claw-code,claw-code,ultraworkers,ultraworkers/claw-code,https://github.com/ultraworkers/claw-code,,J.77,framework,community,67.5,194644,109804,0,Rust,,2026-07-07T18:45:29.195112+00:00
msitarzewski/agency-agents,agency-agents,msitarzewski,msitarzewski/agency-agents,https://github.com/msitarzewski/agency-agents,,B.6,framework,community,67.5,128670,20906,0,Shell,,2026-07-07T18:45:29.195112+00:00
reworkd/AgentGPT,AgentGPT,reworkd,reworkd/AgentGPT,https://github.com/reworkd/AgentGPT,,J.75,framework,community,67.5,36256,9305,0,TypeScript,,2026-07-07T18:45:29.195112+00:00
manaflow-ai/cmux,cmux,manaflow-ai,manaflow-ai/cmux,https://github.com/manaflow-ai/cmux,,C.13,framework,community,67.4,23838,1900,0,Swift,,2026-07-07T18:45:29.195112+00:00
mindsdb/minds,minds,mindsdb,mindsdb/minds,https://github.com/mindsdb/minds,,F.38,library,community,67.4,39381,6220,0,Makefile,,2026-07-07T18:45:29.195112+00:00
Kong/kong,kong,Kong,Kong/kong,https://github.com/Kong/kong,,D.24,gateway,community,67.4,43753,5169,0,Lua,,2026-07-07T18:45:29.195112+00:00
pathwaycom/pathway,pathway,pathwaycom,pathwaycom/pathway,https://github.com/pathwaycom/pathway,,E.36,framework,community,67.3,62715,1671,0,Python,,2026-07-07T18:45:29.195112+00:00
raga-ai-hub/RagaAI-Catalyst,RagaAI-Catalyst,raga-ai-hub,raga-ai-hub/RagaAI-Catalyst,https://github.com/raga-ai-hub/RagaAI-Catalyst,,F.38,library,community,67.3,16145,3579,0,Python,,2026-07-07T18:45:29.195112+00:00
EverMind-AI/EverOS,EverOS,EverMind-AI,EverMind-AI/EverOS,https://github.com/EverMind-AI/EverOS,,F.38,library,community,67.3,10471,841,0,Python,,2026-07-07T18:45:29.195112+00:00
PaddlePaddle/PaddleOCR,PaddleOCR,PaddlePaddle,PaddlePaddle/PaddleOCR,https://github.com/PaddlePaddle/PaddleOCR,,F.38,library,community,67.3,84919,10978,0,Python,,2026-07-07T18:45:29.195112+00:00
infiniflow/ragflow,ragflow,infiniflow,infiniflow/ragflow,https://github.com/infiniflow/ragflow,,F.38,library,community,67.3,84527,9846,0,Go,,2026-07-07T18:45:29.195112+00:00
jarrodwatts/claude-hud,claude-hud,jarrodwatts,jarrodwatts/claude-hud,https://github.com/jarrodwatts/claude-hud,,C.15,framework,community,67.3,26221,1204,0,JavaScript,,2026-07-07T18:45:29.195112+00:00
winfunc/opcode,opcode,winfunc,winfunc/opcode,https://github.com/winfunc/opcode,,C.15,framework,community,67.3,22151,1708,0,TypeScript,,2026-07-07T18:45:29.195112+00:00
camel-ai/owl,owl,camel-ai,camel-ai/owl,https://github.com/camel-ai/owl,,A.1,tutorial,community,67.3,19926,2300,0,Python,,2026-07-07T18:45:29.195112+00:00
ToolJet/ToolJet,ToolJet,ToolJet,ToolJet/ToolJet,https://github.com/ToolJet/ToolJet,,J.79,application,community,67.3,38158,5157,0,JavaScript,,2026-07-07T18:45:29.195112+00:00
Gitlawb/openclaude,openclaude,Gitlawb,Gitlawb/openclaude,https://github.com/Gitlawb/openclaude,,C.13,framework,community,67.3,29844,8863,0,TypeScript,,2026-07-07T18:45:29.195112+00:00
coreyhaines31/marketingskills,marketingskills,coreyhaines31,coreyhaines31/marketingskills,https://github.com/coreyhaines31/marketingskills,,E.29,framework,community,67.3,37049,5962,0,JavaScript,,2026-07-07T18:45:29.195112+00:00
lm-sys/FastChat,FastChat,lm-sys,lm-sys/FastChat,https://github.com/lm-sys/FastChat,,H.55,framework,unclear,67.3,39490,4787,1025,Python,Apache-2.0,2026-07-07T18:40:53.523415+00:00
dair-ai/Prompt-Engineering-Guide,Prompt-Engineering-Guide,dair-ai,dair-ai/Prompt-Engineering-Guide,https://github.com/dair-ai/Prompt-Engineering-Guide,,F.38,library,community,67.2,76273,8350,0,MDX,,2026-07-07T18:45:29.195112+00:00
thedotmack/claude-mem,claude-mem,thedotmack,thedotmack/claude-mem,https://github.com/thedotmack/claude-mem,,F.38,library,community,67.2,86303,7465,0,JavaScript,,2026-07-07T18:45:29.195112+00:00
Graphify-Labs/graphify,graphify,Graphify-Labs,Graphify-Labs/graphify,https://github.com/Graphify-Labs/graphify,,F.38,library,community,67.2,79363,7822,0,Python,,2026-07-07T18:45:29.195112+00:00
MemoriLabs/Memori,Memori,MemoriLabs,MemoriLabs/Memori,https://github.com/MemoriLabs/Memori,,F.38,library,community,67.2,15542,2779,0,Python,,2026-07-07T18:45:29.195112+00:00
ansible/ansible,ansible,ansible,ansible/ansible,https://github.com/ansible/ansible,,J.75,framework,community,67.2,69343,24116,0,Python,,2026-07-07T18:45:29.195112+00:00
teng-lin/notebooklm-py,notebooklm-py,teng-lin,teng-lin/notebooklm-py,https://github.com/teng-lin/notebooklm-py,,E.29,framework,community,67.2,17303,2351,0,Python,,2026-07-07T18:45:29.195112+00:00
2noise/ChatTTS,ChatTTS,2noise,2noise/ChatTTS,https://github.com/2noise/ChatTTS,,G.52,framework,community,67.2,39576,4249,0,Python,,2026-07-07T18:45:29.195112+00:00
novuhq/novu,novu,novuhq,novuhq/novu,https://github.com/novuhq/novu,,B.6,framework,community,67.2,39265,4347,0,TypeScript,,2026-07-07T18:45:29.195112+00:00
gitroomhq/postiz-app,postiz-app,gitroomhq,gitroomhq/postiz-app,https://github.com/gitroomhq/postiz-app,,B.6,framework,community,67.2,32811,6132,0,TypeScript,,2026-07-07T18:45:29.195112+00:00
OpenBMB/ChatDev,ChatDev,OpenBMB,OpenBMB/ChatDev,https://github.com/OpenBMB/ChatDev,,J.77,framework,community,67.1,33681,4196,0,Python,,2026-07-07T18:45:29.195112+00:00
xpzouying/xiaohongshu-mcp,xiaohongshu-mcp,xpzouying,xpzouying/xiaohongshu-mcp,https://github.com/xpzouying/xiaohongshu-mcp,,D.20,MCP server,community,67.0,14562,2162,0,Go,,2026-07-07T18:45:29.195112+00:00
QwenLM/Qwen-Agent,Qwen-Agent,QwenLM,QwenLM/Qwen-Agent,https://github.com/QwenLM/Qwen-Agent,,F.38,framework,community,67.0,16688,1656,0,Python,,2026-07-07T18:45:29.195112+00:00
microsoft/playwright-mcp,playwright-mcp,microsoft,microsoft/playwright-mcp,https://github.com/microsoft/playwright-mcp,,D.20,framework,community,67.0,34804,2883,0,TypeScript,,2026-07-07T18:45:29.195112+00:00
DietrichGebert/ponytail,ponytail,DietrichGebert,DietrichGebert/ponytail,https://github.com/DietrichGebert/ponytail,,E.35,library,community,66.9,76685,4085,0,JavaScript,,2026-07-07T18:45:29.195112+00:00
browser-use/browser-harness,browser-harness,browser-use,browser-use/browser-harness,https://github.com/browser-use/browser-harness,,G.44,application,community,66.9,15793,1467,0,Python,,2026-07-07T18:45:29.195112+00:00
shanraisshan/claude-code-best-practice,claude-code-best-practice,shanraisshan,shanraisshan/claude-code-best-practice,https://github.com/shanraisshan/claude-code-best-practice,,C.13,application,community,66.8,62161,6213,0,HTML,,2026-07-07T18:45:29.195112+00:00
dataelement/bisheng,bisheng,dataelement,dataelement/bisheng,https://github.com/dataelement/bisheng,,B.8,framework,community,66.7,11500,1878,0,TypeScript,,2026-07-07T18:45:29.195112+00:00
BloopAI/vibe-kanban,vibe-kanban,BloopAI,BloopAI/vibe-kanban,https://github.com/BloopAI/vibe-kanban,,C.13,framework,community,66.7,27294,2895,0,Rust,,2026-07-07T18:45:29.195112+00:00
VoltAgent/awesome-openclaw-skills,awesome-openclaw-skills,VoltAgent,VoltAgent/awesome-openclaw-skills,https://github.com/VoltAgent/awesome-openclaw-skills,,E.35,library,community,66.6,51007,4938,0,,,2026-07-07T18:45:29.195112+00:00
future-architect/vuls,vuls,future-architect,future-architect/vuls,https://github.com/future-architect/vuls,,C.13,framework,community,66.6,12206,1237,0,Go,,2026-07-07T18:45:29.195112+00:00
AgriciDaniel/claude-seo,claude-seo,AgriciDaniel,AgriciDaniel/claude-seo,https://github.com/AgriciDaniel/claude-seo,,E.29,framework,community,66.6,10727,1562,0,Python,,2026-07-07T18:45:29.195112+00:00
microsoft/onnxruntime,onnxruntime,microsoft,microsoft/onnxruntime,https://github.com/microsoft/onnxruntime,,I.65,framework,community,66.6,21032,4037,0,C++,,2026-07-07T18:45:29.195112+00:00
Unity-Technologies/ml-agents,ml-agents,Unity-Technologies,Unity-Technologies/ml-agents,https://github.com/Unity-Technologies/ml-agents,,A.1,tutorial,community,66.6,19541,4470,0,C#,,2026-07-07T18:45:29.195112+00:00
InsForge/InsForge,InsForge,InsForge,InsForge/InsForge,https://github.com/InsForge/InsForge,,F.43,framework,community,66.5,12062,1040,0,TypeScript,,2026-07-07T18:45:29.195112+00:00
colbymchenry/codegraph,codegraph,colbymchenry,colbymchenry/codegraph,https://github.com/colbymchenry/codegraph,,C.15,framework,community,66.5,58296,3602,0,TypeScript,,2026-07-07T18:45:29.195112+00:00
volcengine/OpenViking,OpenViking,volcengine,volcengine/OpenViking,https://github.com/volcengine/OpenViking,,E.35,library,community,66.5,26396,2055,0,Python,,2026-07-07T18:45:29.195112+00:00
opensandbox-group/OpenSandbox,OpenSandbox,opensandbox-group,opensandbox-group/OpenSandbox,https://github.com/opensandbox-group/OpenSandbox,,G.49,sandbox,community,66.5,11876,992,0,Python,,2026-07-07T18:45:29.195112+00:00
THU-MAIC/OpenMAIC,OpenMAIC,THU-MAIC,THU-MAIC/OpenMAIC,https://github.com/THU-MAIC/OpenMAIC,,A.1,tutorial,community,66.5,19421,3817,0,TypeScript,,2026-07-07T18:45:29.195112+00:00
google/adk-go,adk-go,google,google/adk-go,https://github.com/google/adk-go,,H.55,framework,community,66.5,8409,734,0,Go,,2026-07-07T18:45:29.195112+00:00
tinyhumansai/openhuman,openhuman,tinyhumansai,tinyhumansai/openhuman,https://github.com/tinyhumansai/openhuman,,J.77,framework,community,66.5,34368,3358,0,Rust,,2026-07-07T18:45:29.195112+00:00
karpathy/autoresearch,autoresearch,karpathy,karpathy/autoresearch,https://github.com/karpathy/autoresearch,,J.77,framework,community,66.4,90227,13018,0,Python,,2026-07-07T18:45:29.195112+00:00
chatchat-space/Langchain-Chatchat,Langchain-Chatchat,chatchat-space,chatchat-space/Langchain-Chatchat,https://github.com/chatchat-space/Langchain-Chatchat,,F.38,library,community,66.4,38265,6217,0,Python,,2026-07-07T18:45:29.195112+00:00
abhigyanpatwari/GitNexus,GitNexus,abhigyanpatwari,abhigyanpatwari/GitNexus,https://github.com/abhigyanpatwari/GitNexus,,C.18,framework,community,66.4,43750,4875,0,TypeScript,,2026-07-07T18:45:29.195112+00:00
vxcontrol/pentagi,pentagi,vxcontrol,vxcontrol/pentagi,https://github.com/vxcontrol/pentagi,,H.55,framework,community,66.3,18254,2499,0,Go,,2026-07-07T18:45:29.195112+00:00
apache/doris,doris,apache,apache/doris,https://github.com/apache/doris,,F.43,framework,community,66.3,15587,3858,0,Java,,2026-07-07T18:45:29.195112+00:00
multica-ai/multica,multica,multica-ai,multica-ai/multica,https://github.com/multica-ai/multica,,C.13,framework,community,66.3,39400,4935,0,Go,,2026-07-07T18:45:29.195112+00:00
modelcontextprotocol/java-sdk,java-sdk,modelcontextprotocol,modelcontextprotocol/java-sdk,https://github.com/modelcontextprotocol/java-sdk,https://java.sdk.modelcontextprotocol.io/latest/,J.81,template,unclear,66.3,3521,913,279,Java,MIT,2026-07-07T16:39:42.614009+00:00
pathwaycom/llm-app,llm-app,pathwaycom,pathwaycom/llm-app,https://github.com/pathwaycom/llm-app,,F.38,library,community,66.2,59097,1431,0,Jupyter Notebook,,2026-07-07T18:45:29.195112+00:00
pydantic/pydantic-ai,pydantic-ai,pydantic,pydantic/pydantic-ai,https://github.com/pydantic/pydantic-ai,,B.6,framework,community,66.2,18259,2314,0,Python,,2026-07-07T18:45:29.195112+00:00
HKUDS/DeepCode,DeepCode,HKUDS,HKUDS/DeepCode,https://github.com/HKUDS/DeepCode,,C.13,framework,community,66.1,15961,2095,0,Python,,2026-07-07T18:45:29.195112+00:00
aden-hive/hive,hive,aden-hive,aden-hive/hive,https://github.com/aden-hive/hive,,B.6,framework,community,66.1,10644,5647,0,Python,,2026-07-07T18:45:29.195112+00:00
llmware-ai/llmware,llmware,llmware-ai,llmware-ai/llmware,https://github.com/llmware-ai/llmware,,E.36,framework,community,66.1,14817,2912,0,Python,,2026-07-07T18:45:29.195112+00:00
earendil-works/pi,pi,earendil-works,earendil-works/pi,https://github.com/earendil-works/pi,,C.13,framework,community,66.1,68380,8404,0,TypeScript,,2026-07-07T18:45:29.195112+00:00
EvoMap/evolver,evolver,EvoMap,EvoMap/evolver,https://github.com/EvoMap/evolver,,B.6,framework,community,66.1,8866,819,0,JavaScript,,2026-07-07T18:45:29.195112+00:00
iflytek/astron-agent,astron-agent,iflytek,iflytek/astron-agent,https://github.com/iflytek/astron-agent,,B.9,framework,community,66.1,8611,860,0,Java,,2026-07-07T18:45:29.195112+00:00
openai/CLIP,CLIP,openai,openai/CLIP,https://github.com/openai/CLIP,,I.67,framework,community,66.1,33930,4028,0,Jupyter Notebook,,2026-07-07T18:45:29.195112+00:00
leon-ai/leon,leon,leon-ai,leon-ai/leon,https://github.com/leon-ai/leon,,J.75,framework,community,66.0,17350,1449,0,TypeScript,,2026-07-07T18:45:29.195112+00:00
1Panel-dev/1Panel,1Panel,1Panel-dev,1Panel-dev/1Panel,https://github.com/1Panel-dev/1Panel,,I.64,gateway,community,66.0,36131,3237,0,Go,,2026-07-07T18:45:29.195112+00:00
archestra-ai/archestra,archestra,archestra-ai,archestra-ai/archestra,https://github.com/archestra-ai/archestra,,D.20,MCP server,community,66.0,3943,1098,0,TypeScript,,2026-07-07T18:45:29.195112+00:00
h4ckf0r0day/obscura,obscura,h4ckf0r0day,h4ckf0r0day/obscura,https://github.com/h4ckf0r0day/obscura,,B.6,framework,community,65.9,17849,1234,0,Rust,,2026-07-07T18:45:29.195112+00:00
livekit/agents,agents,livekit,livekit/agents,https://github.com/livekit/agents,,G.52,framework,community,65.9,11269,3291,0,Python,,2026-07-07T18:45:29.195112+00:00
